"","iso3","year","population"
"1","AFG",1996,"18853444"
"2","AFG",1997,"19357126"
"3","AFG",1998,"19737770"
"4","AFG",1999,"20170847"
"5","AFG",2000,"20779957"
"6","AFG",2001,"21606992"
"7","AFG",2002,"22600774"
"8","AFG",2003,"23680871"
"9","AFG",2004,"24726689"
"10","AFG",2005,"25654274"
"11","AFG",2006,"26433058"
"12","AFG",2007,"27100542"
"13","AFG",2008,"27722281"
"14","AFG",2009,"28394806"
"15","AFG",2010,"29185511"
"16","AFG",2011,"30117411"
"17","AFG",2012,"31161378"
"18","AFG",2013,"32269592"
"19","AFG",2014,"33370804"
"20","AFG",2015,"34413603"
"21","AFG",2016,"35383028"
"22","AFG",2017,"36296111"
"23","AFG",2018,"37171922"
"24","AFG",2019,"38041757"
"25","ALB",1996,"3168033"
"26","ALB",1997,"3148281"
"27","ALB",1998,"3128530"
"28","ALB",1999,"3108778"
"29","ALB",2000,"3089027"
"30","ALB",2001,"3060173"
"31","ALB",2002,"3051010"
"32","ALB",2003,"3039616"
"33","ALB",2004,"3026939"
"34","ALB",2005,"3011487"
"35","ALB",2006,"2992547"
"36","ALB",2007,"2970017"
"37","ALB",2008,"2947314"
"38","ALB",2009,"2927519"
"39","ALB",2010,"2913021"
"40","ALB",2011,"2905195"
"41","ALB",2012,"2900401"
"42","ALB",2013,"2895092"
"43","ALB",2014,"2889104"
"44","ALB",2015,"2880703"
"45","ALB",2016,"2876101"
"46","ALB",2017,"2873457"
"47","ALB",2018,"2866376"
"48","ALB",2019,"2854191"
"49","DZA",1996,"29266415"
"50","DZA",1997,"29742980"
"51","DZA",1998,"30192750"
"52","DZA",1999,"30623406"
"53","DZA",2000,"31042238"
"54","DZA",2001,"31451513"
"55","DZA",2002,"31855110"
"56","DZA",2003,"32264159"
"57","DZA",2004,"32692153"
"58","DZA",2005,"33149720"
"59","DZA",2006,"33641007"
"60","DZA",2007,"34166976"
"61","DZA",2008,"34730604"
"62","DZA",2009,"35333882"
"63","DZA",2010,"35977451"
"64","DZA",2011,"36661438"
"65","DZA",2012,"37383899"
"66","DZA",2013,"38140135"
"67","DZA",2014,"38923688"
"68","DZA",2015,"39728020"
"69","DZA",2016,"40551398"
"70","DZA",2017,"41389174"
"71","DZA",2018,"42228415"
"72","DZA",2019,"43053054"
"73","ASM",1996,"54209"
"74","ASM",1997,"55227"
"75","ASM",1998,"56180"
"76","ASM",1999,"57049"
"77","ASM",2000,"57816"
"78","ASM",2001,"58496"
"79","ASM",2002,"59077"
"80","ASM",2003,"59495"
"81","ASM",2004,"59684"
"82","ASM",2005,"59557"
"83","ASM",2006,"59109"
"84","ASM",2007,"58367"
"85","ASM",2008,"57490"
"86","ASM",2009,"56675"
"87","ASM",2010,"56084"
"88","ASM",2011,"55755"
"89","ASM",2012,"55669"
"90","ASM",2013,"55717"
"91","ASM",2014,"55791"
"92","ASM",2015,"55806"
"93","ASM",2016,"55739"
"94","ASM",2017,"55617"
"95","ASM",2018,"55461"
"96","ASM",2019,"55312"
"97","AND",1996,"64363"
"98","AND",1997,"64318"
"99","AND",1998,"64140"
"100","AND",1999,"64368"
"101","AND",2000,"65390"
"102","AND",2001,"67344"
"103","AND",2002,"70048"
"104","AND",2003,"73180"
"105","AND",2004,"76250"
"106","AND",2005,"78871"
"107","AND",2006,"80995"
"108","AND",2007,"82682"
"109","AND",2008,"83860"
"110","AND",2009,"84461"
"111","AND",2010,"84454"
"112","AND",2011,"83748"
"113","AND",2012,"82427"
"114","AND",2013,"80770"
"115","AND",2014,"79213"
"116","AND",2015,"77993"
"117","AND",2016,"77295"
"118","AND",2017,"76997"
"119","AND",2018,"77008"
"120","AND",2019,"77146"
"121","AGO",1996,"14400722"
"122","AGO",1997,"14871572"
"123","AGO",1998,"15359600"
"124","AGO",1999,"15866871"
"125","AGO",2000,"16395477"
"126","AGO",2001,"16945753"
"127","AGO",2002,"17519418"
"128","AGO",2003,"18121477"
"129","AGO",2004,"18758138"
"130","AGO",2005,"19433604"
"131","AGO",2006,"20149905"
"132","AGO",2007,"20905360"
"133","AGO",2008,"21695636"
"134","AGO",2009,"22514275"
"135","AGO",2010,"23356247"
"136","AGO",2011,"24220660"
"137","AGO",2012,"25107925"
"138","AGO",2013,"26015786"
"139","AGO",2014,"26941773"
"140","AGO",2015,"27884380"
"141","AGO",2016,"28842482"
"142","AGO",2017,"29816769"
"143","AGO",2018,"30809787"
"144","AGO",2019,"31825299"
"145","ATG",1996,"70176"
"146","ATG",1997,"71707"
"147","ATG",1998,"73219"
"148","ATG",1999,"74674"
"149","ATG",2000,"76007"
"150","ATG",2001,"77212"
"151","ATG",2002,"78298"
"152","ATG",2003,"79311"
"153","ATG",2004,"80347"
"154","ATG",2005,"81462"
"155","ATG",2006,"82715"
"156","ATG",2007,"84029"
"157","ATG",2008,"85394"
"158","ATG",2009,"86743"
"159","ATG",2010,"88030"
"160","ATG",2011,"89250"
"161","ATG",2012,"90407"
"162","ATG",2013,"91510"
"163","ATG",2014,"92562"
"164","ATG",2015,"93571"
"165","ATG",2016,"94520"
"166","ATG",2017,"95425"
"167","ATG",2018,"96282"
"168","ATG",2019,"97115"
"169","ARG",1996,"35246376"
"170","ARG",1997,"35657438"
"171","ARG",1998,"36063451"
"172","ARG",1999,"36467218"
"173","ARG",2000,"36870796"
"174","ARG",2001,"37275644"
"175","ARG",2002,"37681743"
"176","ARG",2003,"38087866"
"177","ARG",2004,"38491970"
"178","ARG",2005,"38892924"
"179","ARG",2006,"39289876"
"180","ARG",2007,"39684303"
"181","ARG",2008,"40080159"
"182","ARG",2009,"40482786"
"183","ARG",2010,"40788453"
"184","ARG",2011,"41261490"
"185","ARG",2012,"41733271"
"186","ARG",2013,"42202935"
"187","ARG",2014,"42669500"
"188","ARG",2015,"43131966"
"189","ARG",2016,"43590368"
"190","ARG",2017,"44044811"
"191","ARG",2018,"44494502"
"192","ARG",2019,"44938712"
"193","ARM",1996,"3168213"
"194","ARM",1997,"3133081"
"195","ARM",1998,"3108691"
"196","ARM",1999,"3089020"
"197","ARM",2000,"3069597"
"198","ARM",2001,"3050686"
"199","ARM",2002,"3033976"
"200","ARM",2003,"3017938"
"201","ARM",2004,"3000715"
"202","ARM",2005,"2981262"
"203","ARM",2006,"2958301"
"204","ARM",2007,"2932615"
"205","ARM",2008,"2907615"
"206","ARM",2009,"2888094"
"207","ARM",2010,"2877314"
"208","ARM",2011,"2876536"
"209","ARM",2012,"2884239"
"210","ARM",2013,"2897593"
"211","ARM",2014,"2912403"
"212","ARM",2015,"2925559"
"213","ARM",2016,"2936147"
"214","ARM",2017,"2944789"
"215","ARM",2018,"2951741"
"216","ARM",2019,"2957728"
"217","ABW",1996,"83211"
"218","ABW",1997,"85450"
"219","ABW",1998,"87280"
"220","ABW",1999,"89009"
"221","ABW",2000,"90866"
"222","ABW",2001,"92892"
"223","ABW",2002,"94992"
"224","ABW",2003,"97016"
"225","ABW",2004,"98744"
"226","ABW",2005,"100028"
"227","ABW",2006,"100830"
"228","ABW",2007,"101226"
"229","ABW",2008,"101362"
"230","ABW",2009,"101452"
"231","ABW",2010,"101665"
"232","ABW",2011,"102050"
"233","ABW",2012,"102565"
"234","ABW",2013,"103165"
"235","ABW",2014,"103776"
"236","ABW",2015,"104339"
"237","ABW",2016,"104865"
"238","ABW",2017,"105361"
"239","ABW",2018,"105846"
"240","ABW",2019,"106310"
"241","AUS",1996,"18311000"
"242","AUS",1997,"18517000"
"243","AUS",1998,"18711000"
"244","AUS",1999,"18926000"
"245","AUS",2000,"19153000"
"246","AUS",2001,"19413000"
"247","AUS",2002,"19651400"
"248","AUS",2003,"19895400"
"249","AUS",2004,"20127400"
"250","AUS",2005,"20394800"
"251","AUS",2006,"20697900"
"252","AUS",2007,"20827600"
"253","AUS",2008,"21249200"
"254","AUS",2009,"21691700"
"255","AUS",2010,"22031750"
"256","AUS",2011,"22340024"
"257","AUS",2012,"22733465"
"258","AUS",2013,"23128129"
"259","AUS",2014,"23475686"
"260","AUS",2015,"23815995"
"261","AUS",2016,"24190907"
"262","AUS",2017,"24601860"
"263","AUS",2018,"24982688"
"264","AUS",2019,"25365745"
"265","AUT",1996,"7959017"
"266","AUT",1997,"7968041"
"267","AUT",1998,"7976789"
"268","AUT",1999,"7992324"
"269","AUT",2000,"8011566"
"270","AUT",2001,"8042293"
"271","AUT",2002,"8081957"
"272","AUT",2003,"8121423"
"273","AUT",2004,"8171966"
"274","AUT",2005,"8227829"
"275","AUT",2006,"8268641"
"276","AUT",2007,"8295487"
"277","AUT",2008,"8321496"
"278","AUT",2009,"8343323"
"279","AUT",2010,"8363404"
"280","AUT",2011,"8391643"
"281","AUT",2012,"8429991"
"282","AUT",2013,"8479823"
"283","AUT",2014,"8546356"
"284","AUT",2015,"8642699"
"285","AUT",2016,"8736668"
"286","AUT",2017,"8797566"
"287","AUT",2018,"8840521"
"288","AUT",2019,"8879920"
"289","AZE",1996,"7763000"
"290","AZE",1997,"7838250"
"291","AZE",1998,"7913000"
"292","AZE",1999,"7982750"
"293","AZE",2000,"8048600"
"294","AZE",2001,"8111200"
"295","AZE",2002,"8171950"
"296","AZE",2003,"8234100"
"297","AZE",2004,"8306500"
"298","AZE",2005,"8391850"
"299","AZE",2006,"8484550"
"300","AZE",2007,"8581300"
"301","AZE",2008,"8763400"
"302","AZE",2009,"8947243"
"303","AZE",2010,"9054332"
"304","AZE",2011,"9173082"
"305","AZE",2012,"9295784"
"306","AZE",2013,"9416801"
"307","AZE",2014,"9535079"
"308","AZE",2015,"9649341"
"309","AZE",2016,"9757812"
"310","AZE",2017,"9854033"
"311","AZE",2018,"9939771"
"312","AZE",2019,"10024283"
"313","BHS",1996,"283980"
"314","BHS",1997,"287363"
"315","BHS",1998,"290600"
"316","BHS",1999,"294063"
"317","BHS",2000,"298045"
"318","BHS",2001,"302618"
"319","BHS",2002,"307657"
"320","BHS",2003,"313123"
"321","BHS",2004,"318893"
"322","BHS",2005,"324848"
"323","BHS",2006,"331032"
"324","BHS",2007,"337387"
"325","BHS",2008,"343680"
"326","BHS",2009,"349600"
"327","BHS",2010,"354936"
"328","BHS",2011,"359583"
"329","BHS",2012,"363581"
"330","BHS",2013,"367162"
"331","BHS",2014,"370625"
"332","BHS",2015,"374200"
"333","BHS",2016,"377923"
"334","BHS",2017,"381749"
"335","BHS",2018,"385635"
"336","BHS",2019,"389486"
"337","BHR",1996,"578661"
"338","BHR",1997,"594927"
"339","BHR",1998,"613697"
"340","BHR",1999,"636540"
"341","BHR",2000,"664610"
"342","BHR",2001,"697550"
"343","BHR",2002,"735140"
"344","BHR",2003,"778708"
"345","BHR",2004,"829846"
"346","BHR",2005,"889157"
"347","BHR",2006,"958423"
"348","BHR",2007,"1035924"
"349","BHR",2008,"1114645"
"350","BHR",2009,"1185075"
"351","BHR",2010,"1240864"
"352","BHR",2011,"1278153"
"353","BHR",2012,"1299942"
"354","BHR",2013,"1315029"
"355","BHR",2014,"1336073"
"356","BHR",2015,"1371853"
"357","BHR",2016,"1425793"
"358","BHR",2017,"1494077"
"359","BHR",2018,"1569440"
"360","BHR",2019,"1641164"
"361","BGD",1996,"117649927"
"362","BGD",1997,"120160571"
"363","BGD",1998,"122682818"
"364","BGD",1999,"125189655"
"365","BGD",2000,"127657862"
"366","BGD",2001,"130088709"
"367","BGD",2002,"132478077"
"368","BGD",2003,"134791598"
"369","BGD",2004,"136986429"
"370","BGD",2005,"139035505"
"371","BGD",2006,"140921154"
"372","BGD",2007,"142660381"
"373","BGD",2008,"144304164"
"374","BGD",2009,"145924795"
"375","BGD",2010,"147575433"
"376","BGD",2011,"149273134"
"377","BGD",2012,"151005733"
"378","BGD",2013,"152761413"
"379","BGD",2014,"154517385"
"380","BGD",2015,"156256287"
"381","BGD",2016,"157977151"
"382","BGD",2017,"159685421"
"383","BGD",2018,"161376713"
"384","BGD",2019,"163046173"
"385","BRB",1996,"267047"
"386","BRB",1997,"268183"
"387","BRB",1998,"269334"
"388","BRB",1999,"270455"
"389","BRB",2000,"271511"
"390","BRB",2001,"272494"
"391","BRB",2002,"273423"
"392","BRB",2003,"274331"
"393","BRB",2004,"275283"
"394","BRB",2005,"276320"
"395","BRB",2006,"277475"
"396","BRB",2007,"278701"
"397","BRB",2008,"279946"
"398","BRB",2009,"281107"
"399","BRB",2010,"282131"
"400","BRB",2011,"282987"
"401","BRB",2012,"283698"
"402","BRB",2013,"284294"
"403","BRB",2014,"284825"
"404","BRB",2015,"285327"
"405","BRB",2016,"285798"
"406","BRB",2017,"286229"
"407","BRB",2018,"286640"
"408","BRB",2019,"287021"
"409","BLR",1996,"10160000"
"410","BLR",1997,"10117000"
"411","BLR",1998,"10069000"
"412","BLR",1999,"10026738"
"413","BLR",2000,"9979610"
"414","BLR",2001,"9928549"
"415","BLR",2002,"9865548"
"416","BLR",2003,"9796749"
"417","BLR",2004,"9730146"
"418","BLR",2005,"9663915"
"419","BLR",2006,"9604924"
"420","BLR",2007,"9560953"
"421","BLR",2008,"9527985"
"422","BLR",2009,"9506765"
"423","BLR",2010,"9490583"
"424","BLR",2011,"9473172"
"425","BLR",2012,"9464495"
"426","BLR",2013,"9465997"
"427","BLR",2014,"9474511"
"428","BLR",2015,"9489616"
"429","BLR",2016,"9501534"
"430","BLR",2017,"9498264"
"431","BLR",2018,"9483499"
"432","BLR",2019,"9417849"
"433","BEL",1996,"10156637"
"434","BEL",1997,"10181245"
"435","BEL",1998,"10203008"
"436","BEL",1999,"10226419"
"437","BEL",2000,"10251250"
"438","BEL",2001,"10286570"
"439","BEL",2002,"10332785"
"440","BEL",2003,"10376133"
"441","BEL",2004,"10421137"
"442","BEL",2005,"10478617"
"443","BEL",2006,"10547958"
"444","BEL",2007,"10625700"
"445","BEL",2008,"10709973"
"446","BEL",2009,"10796493"
"447","BEL",2010,"10895586"
"448","BEL",2011,"11038264"
"449","BEL",2012,"11106932"
"450","BEL",2013,"11159407"
"451","BEL",2014,"11209057"
"452","BEL",2015,"11274196"
"453","BEL",2016,"11331422"
"454","BEL",2017,"11375158"
"455","BEL",2018,"11427054"
"456","BEL",2019,"11488980"
"457","BLZ",1996,"213660"
"458","BLZ",1997,"221575"
"459","BLZ",1998,"230248"
"460","BLZ",1999,"238979"
"461","BLZ",2000,"247310"
"462","BLZ",2001,"255068"
"463","BLZ",2002,"262387"
"464","BLZ",2003,"269428"
"465","BLZ",2004,"276516"
"466","BLZ",2005,"283798"
"467","BLZ",2006,"291338"
"468","BLZ",2007,"299031"
"469","BLZ",2008,"306822"
"470","BLZ",2009,"314655"
"471","BLZ",2010,"322465"
"472","BLZ",2011,"330236"
"473","BLZ",2012,"338001"
"474","BLZ",2013,"345707"
"475","BLZ",2014,"353366"
"476","BLZ",2015,"360926"
"477","BLZ",2016,"368399"
"478","BLZ",2017,"375775"
"479","BLZ",2018,"383071"
"480","BLZ",2019,"390351"
"481","BEN",1996,"6094272"
"482","BEN",1997,"6281644"
"483","BEN",1998,"6470275"
"484","BEN",1999,"6664102"
"485","BEN",2000,"6865946"
"486","BEN",2001,"7076728"
"487","BEN",2002,"7295400"
"488","BEN",2003,"7520556"
"489","BEN",2004,"7750003"
"490","BEN",2005,"7982223"
"491","BEN",2006,"8216893"
"492","BEN",2007,"8454790"
"493","BEN",2008,"8696915"
"494","BEN",2009,"8944713"
"495","BEN",2010,"9199254"
"496","BEN",2011,"9460829"
"497","BEN",2012,"9729254"
"498","BEN",2013,"10004594"
"499","BEN",2014,"10286839"
"500","BEN",2015,"10575962"
"501","BEN",2016,"10872072"
"502","BEN",2017,"11175192"
"503","BEN",2018,"11485035"
"504","BEN",2019,"11801151"
"505","BMU",1996,"60129"
"506","BMU",1997,"60497"
"507","BMU",1998,"60943"
"508","BMU",1999,"61285"
"509","BMU",2000,"61833"
"510","BMU",2001,"62504"
"511","BMU",2002,"62912"
"512","BMU",2003,"63325"
"513","BMU",2004,"63740"
"514","BMU",2005,"64154"
"515","BMU",2006,"64523"
"516","BMU",2007,"64888"
"517","BMU",2008,"65273"
"518","BMU",2009,"65636"
"519","BMU",2010,"65124"
"520","BMU",2011,"64564"
"521","BMU",2012,"64798"
"522","BMU",2013,"65001"
"523","BMU",2014,"65138"
"524","BMU",2015,"65237"
"525","BMU",2016,"64554"
"526","BMU",2017,"63873"
"527","BMU",2018,"63919"
"528","BMU",2019,"63913"
"529","BTN",1996,"541471"
"530","BTN",1997,"551713"
"531","BTN",1998,"564378"
"532","BTN",1999,"577886"
"533","BTN",2000,"591014"
"534","BTN",2001,"603643"
"535","BTN",2002,"616025"
"536","BTN",2003,"627840"
"537","BTN",2004,"638809"
"538","BTN",2005,"648744"
"539","BTN",2006,"657404"
"540","BTN",2007,"664873"
"541","BTN",2008,"671611"
"542","BTN",2009,"678329"
"543","BTN",2010,"685502"
"544","BTN",2011,"693297"
"545","BTN",2012,"701582"
"546","BTN",2013,"710235"
"547","BTN",2014,"719053"
"548","BTN",2015,"727885"
"549","BTN",2016,"736706"
"550","BTN",2017,"745563"
"551","BTN",2018,"754396"
"552","BTN",2019,"763094"
"553","BOL",1996,"7779268"
"554","BOL",1997,"7937453"
"555","BOL",1998,"8096761"
"556","BOL",1999,"8257066"
"557","BOL",2000,"8418270"
"558","BOL",2001,"8580244"
"559","BOL",2002,"8742822"
"560","BOL",2003,"8905820"
"561","BOL",2004,"9069044"
"562","BOL",2005,"9232301"
"563","BOL",2006,"9395449"
"564","BOL",2007,"9558438"
"565","BOL",2008,"9721457"
"566","BOL",2009,"9884790"
"567","BOL",2010,"10048597"
"568","BOL",2011,"10212951"
"569","BOL",2012,"10377677"
"570","BOL",2013,"10542375"
"571","BOL",2014,"10706517"
"572","BOL",2015,"10869732"
"573","BOL",2016,"11031822"
"574","BOL",2017,"11192853"
"575","BOL",2018,"11353140"
"576","BOL",2019,"11513102"
"577","BIH",1996,"3764419"
"578","BIH",1997,"3736070"
"579","BIH",1998,"3734338"
"580","BIH",1999,"3743353"
"581","BIH",2000,"3751176"
"582","BIH",2001,"3755514"
"583","BIH",2002,"3759389"
"584","BIH",2003,"3762179"
"585","BIH",2004,"3764194"
"586","BIH",2005,"3765332"
"587","BIH",2006,"3765422"
"588","BIH",2007,"3762791"
"589","BIH",2008,"3754261"
"590","BIH",2009,"3735945"
"591","BIH",2010,"3705478"
"592","BIH",2011,"3661173"
"593","BIH",2012,"3604972"
"594","BIH",2013,"3542598"
"595","BIH",2014,"3482106"
"596","BIH",2015,"3429362"
"597","BIH",2016,"3386263"
"598","BIH",2017,"3351534"
"599","BIH",2018,"3323929"
"600","BIH",2019,"3300998"
"601","BWA",1996,"1504724"
"602","BWA",1997,"1540424"
"603","BWA",1998,"1575827"
"604","BWA",1999,"1610260"
"605","BWA",2000,"1643333"
"606","BWA",2001,"1674674"
"607","BWA",2002,"1704637"
"608","BWA",2003,"1734387"
"609","BWA",2004,"1765533"
"610","BWA",2005,"1799077"
"611","BWA",2006,"1835911"
"612","BWA",2007,"1875458"
"613","BWA",2008,"1915636"
"614","BWA",2009,"1953495"
"615","BWA",2010,"1987106"
"616","BWA",2011,"2015406"
"617","BWA",2012,"2039551"
"618","BWA",2013,"2062551"
"619","BWA",2014,"2088619"
"620","BWA",2015,"2120716"
"621","BWA",2016,"2159925"
"622","BWA",2017,"2205076"
"623","BWA",2018,"2254067"
"624","BWA",2019,"2303703"
"625","BRA",1996,"164614682"
"626","BRA",1997,"167209046"
"627","BRA",1998,"169785253"
"628","BRA",1999,"172318674"
"629","BRA",2000,"174790339"
"630","BRA",2001,"177196051"
"631","BRA",2002,"179537523"
"632","BRA",2003,"181809244"
"633","BRA",2004,"184006479"
"634","BRA",2005,"186127108"
"635","BRA",2006,"188167353"
"636","BRA",2007,"190130445"
"637","BRA",2008,"192030362"
"638","BRA",2009,"193886505"
"639","BRA",2010,"195713637"
"640","BRA",2011,"197514541"
"641","BRA",2012,"199287292"
"642","BRA",2013,"201035904"
"643","BRA",2014,"202763744"
"644","BRA",2015,"204471759"
"645","BRA",2016,"206163056"
"646","BRA",2017,"207833825"
"647","BRA",2018,"209469320"
"648","BRA",2019,"211049519"
"649","VGB",1996,"19508"
"650","VGB",1997,"19660"
"651","VGB",1998,"19820"
"652","VGB",1999,"20026"
"653","VGB",2000,"20313"
"654","VGB",2001,"20675"
"655","VGB",2002,"21128"
"656","VGB",2003,"21674"
"657","VGB",2004,"22329"
"658","VGB",2005,"23106"
"659","VGB",2006,"24022"
"660","VGB",2007,"25050"
"661","VGB",2008,"26096"
"662","VGB",2009,"27035"
"663","VGB",2010,"27796"
"664","VGB",2011,"28326"
"665","VGB",2012,"28654"
"666","VGB",2013,"28850"
"667","VGB",2014,"28985"
"668","VGB",2015,"29148"
"669","VGB",2016,"29355"
"670","VGB",2017,"29567"
"671","VGB",2018,"29795"
"672","VGB",2019,"30033"
"673","BRN",1996,"304620"
"674","BRN",1997,"311962"
"675","BRN",1998,"319135"
"676","BRN",1999,"326214"
"677","BRN",2000,"333166"
"678","BRN",2001,"340037"
"679","BRN",2002,"346777"
"680","BRN",2003,"353295"
"681","BRN",2004,"359434"
"682","BRN",2005,"365112"
"683","BRN",2006,"370262"
"684","BRN",2007,"374967"
"685","BRN",2008,"379418"
"686","BRN",2009,"383902"
"687","BRN",2010,"388634"
"688","BRN",2011,"393687"
"689","BRN",2012,"398997"
"690","BRN",2013,"404414"
"691","BRN",2014,"409778"
"692","BRN",2015,"414914"
"693","BRN",2016,"419791"
"694","BRN",2017,"424481"
"695","BRN",2018,"428960"
"696","BRN",2019,"433296"
"697","BGR",1996,"8362826"
"698","BGR",1997,"8312068"
"699","BGR",1998,"8256786"
"700","BGR",1999,"8210624"
"701","BGR",2000,"8170172"
"702","BGR",2001,"8009142"
"703","BGR",2002,"7837161"
"704","BGR",2003,"7775327"
"705","BGR",2004,"7716860"
"706","BGR",2005,"7658972"
"707","BGR",2006,"7601022"
"708","BGR",2007,"7545338"
"709","BGR",2008,"7492561"
"710","BGR",2009,"7444443"
"711","BGR",2010,"7395599"
"712","BGR",2011,"7348328"
"713","BGR",2012,"7305888"
"714","BGR",2013,"7265115"
"715","BGR",2014,"7223938"
"716","BGR",2015,"7177991"
"717","BGR",2016,"7127822"
"718","BGR",2017,"7075947"
"719","BGR",2018,"7025037"
"720","BGR",2019,"6975761"
"721","BFA",1996,"10372734"
"722","BFA",1997,"10665552"
"723","BFA",1998,"10968722"
"724","BFA",1999,"11282696"
"725","BFA",2000,"11607951"
"726","BFA",2001,"11944589"
"727","BFA",2002,"12293097"
"728","BFA",2003,"12654624"
"729","BFA",2004,"13030576"
"730","BFA",2005,"13421935"
"731","BFA",2006,"13829173"
"732","BFA",2007,"14252029"
"733","BFA",2008,"14689725"
"734","BFA",2009,"15141098"
"735","BFA",2010,"15605211"
"736","BFA",2011,"16081915"
"737","BFA",2012,"16571252"
"738","BFA",2013,"17072791"
"739","BFA",2014,"17586029"
"740","BFA",2015,"18110616"
"741","BFA",2016,"18646350"
"742","BFA",2017,"19193236"
"743","BFA",2018,"19751466"
"744","BFA",2019,"20321383"
"745","BDI",1996,"6060110"
"746","BDI",1997,"6122130"
"747","BDI",1998,"6185564"
"748","BDI",1999,"6267132"
"749","BDI",2000,"6378871"
"750","BDI",2001,"6525546"
"751","BDI",2002,"6704118"
"752","BDI",2003,"6909161"
"753","BDI",2004,"7131688"
"754","BDI",2005,"7364857"
"755","BDI",2006,"7607850"
"756","BDI",2007,"7862226"
"757","BDI",2008,"8126104"
"758","BDI",2009,"8397661"
"759","BDI",2010,"8675606"
"760","BDI",2011,"8958406"
"761","BDI",2012,"9245992"
"762","BDI",2013,"9540302"
"763","BDI",2014,"9844301"
"764","BDI",2015,"10160034"
"765","BDI",2016,"10488002"
"766","BDI",2017,"10827010"
"767","BDI",2018,"11175379"
"768","BDI",2019,"11530577"
"769","CPV",1996,"395533"
"770","CPV",1997,"404248"
"771","CPV",1998,"412513"
"772","CPV",1999,"420456"
"773","CPV",2000,"428178"
"774","CPV",2001,"435701"
"775","CPV",2002,"442955"
"776","CPV",2003,"449925"
"777","CPV",2004,"456619"
"778","CPV",2005,"463034"
"779","CPV",2006,"469171"
"780","CPV",2007,"475067"
"781","CPV",2008,"480846"
"782","CPV",2009,"486667"
"783","CPV",2010,"492644"
"784","CPV",2011,"498858"
"785","CPV",2012,"505241"
"786","CPV",2013,"511740"
"787","CPV",2014,"518276"
"788","CPV",2015,"524740"
"789","CPV",2016,"531140"
"790","CPV",2017,"537499"
"791","CPV",2018,"543764"
"792","CPV",2019,"549936"
"793","KHM",1996,"10982919"
"794","KHM",1997,"11298594"
"795","KHM",1998,"11600510"
"796","KHM",1999,"11886464"
"797","KHM",2000,"12155241"
"798","KHM",2001,"12405411"
"799","KHM",2002,"12637719"
"800","KHM",2003,"12856171"
"801","KHM",2004,"13066475"
"802","KHM",2005,"13273355"
"803","KHM",2006,"13477705"
"804","KHM",2007,"13679953"
"805","KHM",2008,"13883835"
"806","KHM",2009,"14093605"
"807","KHM",2010,"14312205"
"808","KHM",2011,"14541421"
"809","KHM",2012,"14780454"
"810","KHM",2013,"15026330"
"811","KHM",2014,"15274506"
"812","KHM",2015,"15521435"
"813","KHM",2016,"15766290"
"814","KHM",2017,"16009413"
"815","KHM",2018,"16249795"
"816","KHM",2019,"16486542"
"817","CMR",1996,"13970812"
"818","CMR",1997,"14344444"
"819","CMR",1998,"14723772"
"820","CMR",1999,"15112598"
"821","CMR",2000,"15513944"
"822","CMR",2001,"15928910"
"823","CMR",2002,"16357605"
"824","CMR",2003,"16800869"
"825","CMR",2004,"17259322"
"826","CMR",2005,"17733408"
"827","CMR",2006,"18223677"
"828","CMR",2007,"18730283"
"829","CMR",2008,"19252674"
"830","CMR",2009,"19789922"
"831","CMR",2010,"20341236"
"832","CMR",2011,"20906392"
"833","CMR",2012,"21485267"
"834","CMR",2013,"22077300"
"835","CMR",2014,"22681853"
"836","CMR",2015,"23298376"
"837","CMR",2016,"23926549"
"838","CMR",2017,"24566070"
"839","CMR",2018,"25216261"
"840","CMR",2019,"25876387"
"841","CAN",1996,"29610218"
"842","CAN",1997,"29905948"
"843","CAN",1998,"30155173"
"844","CAN",1999,"30401286"
"845","CAN",2000,"30685730"
"846","CAN",2001,"31020902"
"847","CAN",2002,"31360079"
"848","CAN",2003,"31644028"
"849","CAN",2004,"31940655"
"850","CAN",2005,"32243753"
"851","CAN",2006,"32571174"
"852","CAN",2007,"32889025"
"853","CAN",2008,"33247118"
"854","CAN",2009,"33628895"
"855","CAN",2010,"34004889"
"856","CAN",2011,"34339328"
"857","CAN",2012,"34714222"
"858","CAN",2013,"35082954"
"859","CAN",2014,"35437435"
"860","CAN",2015,"35702908"
"861","CAN",2016,"36109487"
"862","CAN",2017,"36545295"
"863","CAN",2018,"37065178"
"864","CAN",2019,"37593384"
"865","CYM",1996,"34065"
"866","CYM",1997,"36155"
"867","CYM",1998,"38330"
"868","CYM",1999,"40423"
"869","CYM",2000,"42305"
"870","CYM",2001,"43934"
"871","CYM",2002,"45347"
"872","CYM",2003,"46624"
"873","CYM",2004,"47899"
"874","CYM",2005,"49261"
"875","CYM",2006,"50729"
"876","CYM",2007,"52280"
"877","CYM",2008,"53835"
"878","CYM",2009,"55321"
"879","CYM",2010,"56672"
"880","CYM",2011,"57877"
"881","CYM",2012,"58963"
"882","CYM",2013,"59933"
"883","CYM",2014,"60848"
"884","CYM",2015,"61721"
"885","CYM",2016,"62564"
"886","CYM",2017,"63382"
"887","CYM",2018,"64172"
"888","CYM",2019,"64948"
"889","CAF",1996,"3308235"
"890","CAF",1997,"3392432"
"891","CAF",1998,"3475485"
"892","CAF",1999,"3558019"
"893","CAF",2000,"3640421"
"894","CAF",2001,"3722016"
